,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
11911,10500,limousine,2011,manuell,105,golf,90000,8,diesel,volkswagen,nein
11912,10500,bus,2009,manuell,140,touran,150000,4,diesel,volkswagen,nein
11913,17500,kombi,2013,manuell,140,mondeo,30000,10,diesel,ford,nein
11914,16000,limousine,2009,manuell,197,3er,150000,1,diesel,bmw,nein
11915,19999,cabrio,2013,manuell,122,cooper,50000,3,benzin,mini,nein
11916,20900,suv,2009,automatik,170,glk,125000,10,diesel,mercedes_benz,nein
11917,11500,kombi,2009,manuell,140,golf,125000,12,diesel,volkswagen,nein
11918,11000,kombi,2008,automatik,177,3er,20000,6,diesel,bmw,nein
11919,14950,bus,1997,manuell,102,transporter,150000,2,diesel,volkswagen,nein
11920,33500,bus,2012,automatik,224,viano,90000,4,diesel,mercedes_benz,nein
11921,10950,limousine,2000,manuell,400,m_reihe,150000,3,benzin,bmw,nein
11922,14400,suv,2009,automatik,239,touareg,150000,3,diesel,volkswagen,nein
11923,20990,limousine,2011,manuell,170,q3,50000,12,benzin,audi,nein
11924,10400,kombi,2008,automatik,197,5er,150000,6,diesel,bmw,nein
11925,14250,limousine,2008,automatik,235,5er,125000,4,diesel,bmw,nein
11926,16200,limousine,2012,manuell,211,golf,60000,3,benzin,volkswagen,nein
11927,18800,bus,2010,automatik,179,transporter,150000,9,diesel,volkswagen,nein
11928,21500,suv,2006,automatik,426,grand,80000,8,benzin,jeep,nein
11929,13999,limousine,2010,automatik,136,c_klasse,80000,12,diesel,mercedes_benz,nein
11930,11000,cabrio,2007,automatik,180,c_reihe,150000,10,diesel,volvo,nein
11931,14000,kombi,2010,manuell,109,b_klasse,70000,12,diesel,mercedes_benz,nein
11932,20900,cabrio,1978,automatik,182,sl,80000,7,benzin,mercedes_benz,nein
11933,26000,kombi,2009,automatik,333,andere,150000,11,benzin,audi,nein
11934,19100,coupe,2004,manuell,333,6er,90000,2,benzin,bmw,nein
11935,12200,kombi,2011,manuell,122,passat,80000,2,benzin,volkswagen,nein
11936,15500,suv,2012,automatik,197,sorento,150000,10,diesel,kia,nein
11937,10750,bus,2011,manuell,136,b_klasse,150000,2,benzin,mercedes_benz,nein
11938,10900,cabrio,2012,manuell,120,2_reihe,50000,3,benzin,peugeot,nein
11939,195000,coupe,2016,automatik,476,911,5000,3,benzin,porsche,nein
11940,15000,suv,2003,manuell,122,defender,150000,7,diesel,land_rover,nein
11941,17950,suv,2009,manuell,219,xc_reihe,150000,1,diesel,volvo,nein
11942,16700,bus,2012,automatik,136,b_klasse,70000,1,diesel,mercedes_benz,nein
11943,10800,limousine,2008,manuell,170,c_klasse,150000,8,diesel,mercedes_benz,nein
11944,17450,limousine,2011,manuell,184,5er,150000,1,diesel,bmw,nein
11945,13399,cabrio,2005,manuell,192,3er,125000,1,benzin,bmw,nein
11946,16990,cabrio,2006,automatik,163,slk,150000,11,benzin,mercedes_benz,nein
11947,10500,kombi,2009,automatik,143,3er,150000,7,diesel,bmw,nein
11948,20900,suv,2014,manuell,140,kuga,30000,7,diesel,ford,nein
11949,27495,kombi,2013,automatik,150,a3,60000,8,diesel,audi,nein
11950,13790,kombi,2012,manuell,177,a4,150000,11,diesel,audi,nein
11951,12000,limousine,2003,manuell,163,a4,150000,3,benzin,audi,nein
11952,15200,cabrio,2008,manuell,143,1er,70000,10,benzin,bmw,nein
11953,18000,suv,2006,automatik,224,m_klasse,150000,8,diesel,mercedes_benz,nein
11954,13500,bus,2006,manuell,174,transporter,150000,12,diesel,volkswagen,nein
11955,32000,bus,2007,automatik,174,transporter,150000,4,diesel,volkswagen,nein
11956,13990,limousine,2009,manuell,122,golf,125000,3,benzin,volkswagen,nein
11957,16000,limousine,2013,manuell,105,andere,30000,11,diesel,skoda,nein
11958,11450,limousine,2009,manuell,179,insignia,40000,8,benzin,opel,nein
11959,11699,kombi,2006,automatik,250,a3,70000,9,benzin,audi,nein
11960,24000,limousine,2011,manuell,360,focus,90000,1,benzin,ford,nein
11961,13999,kombi,2011,automatik,170,passat,150000,4,diesel,volkswagen,nein
11962,22000,kombi,2013,manuell,150,a3,70000,11,diesel,audi,nein
11963,69000,coupe,2007,manuell,480,911,100000,6,benzin,porsche,nein
11964,10990,bus,2010,automatik,105,touran,150000,12,diesel,volkswagen,nein
11965,34590,kombi,2012,automatik,333,andere,150000,6,benzin,audi,nein
11966,21400,limousine,2013,manuell,220,octavia,40000,11,benzin,skoda,nein
11967,18999,suv,2008,automatik,286,x_reihe,150000,11,diesel,bmw,nein
11968,29900,bus,2015,automatik,192,andere,20000,1,benzin,bmw,nein
11969,12700,limousine,2013,manuell,105,octavia,90000,3,diesel,skoda,nein
11970,11750,kombi,2006,automatik,232,andere,150000,8,diesel,audi,nein
11971,17800,limousine,2013,manuell,122,a_klasse,40000,4,benzin,mercedes_benz,nein
11972,12000,limousine,2010,automatik,156,c_klasse,70000,1,benzin,mercedes_benz,nein
11973,19900,limousine,2014,manuell,110,golf,5000,10,benzin,volkswagen,nein
11974,11500,kombi,2009,manuell,140,touran,150000,9,diesel,volkswagen,nein
11975,10995,limousine,2010,manuell,143,1er,125000,4,diesel,bmw,nein
11976,34900,cabrio,2009,automatik,420,m_reihe,125000,9,benzin,bmw,nein
11977,11990,kombi,2007,automatik,232,a6,150000,11,diesel,audi,nein
11978,15999,cabrio,2012,manuell,126,mx_reihe,50000,12,benzin,mazda,nein
11979,40200,bus,2013,automatik,179,transporter,70000,10,diesel,volkswagen,nein
11980,12500,coupe,2010,automatik,306,andere,30000,9,benzin,hyundai,nein
11981,16500,coupe,2010,automatik,190,a5,125000,6,diesel,audi,nein
11982,17999,cabrio,2015,manuell,120,2_reihe,10000,6,benzin,peugeot,nein
11983,26600,limousine,2014,manuell,231,andere,20000,12,benzin,audi,nein
11984,21998,limousine,2014,automatik,140,golf,30000,3,benzin,volkswagen,nein
11985,17500,suv,2012,manuell,170,tiguan,150000,10,diesel,volkswagen,nein
11986,10900,limousine,2002,automatik,333,7er,150000,11,benzin,bmw,nein
11987,38500,suv,2015,manuell,150,q5,20000,1,diesel,audi,nein
11988,16900,limousine,2011,manuell,150,x_reihe,80000,8,benzin,bmw,nein
11989,32800,cabrio,2003,automatik,500,sl,100000,11,benzin,mercedes_benz,nein
11990,14890,kombi,2010,manuell,239,a4,150000,2,diesel,audi,nein
11991,11500,cabrio,1996,automatik,231,sl,150000,10,benzin,mercedes_benz,nein
11992,16800,kombi,2010,manuell,143,a4,125000,7,diesel,audi,nein
11993,36000,limousine,2015,automatik,224,1er,5000,4,diesel,bmw,nein
11994,17999,limousine,2009,automatik,156,c_klasse,80000,7,benzin,mercedes_benz,nein
11995,10870,cabrio,2004,manuell,163,slk,125000,9,benzin,mercedes_benz,nein
11996,15750,kleinwagen,2011,manuell,105,polo,80000,7,diesel,volkswagen,nein
11997,27500,kombi,2012,automatik,184,5er,70000,2,diesel,bmw,nein
11998,19900,suv,2009,automatik,385,cayenne,150000,3,benzin,porsche,nein
11999,18500,kombi,2012,automatik,140,a3,70000,5,diesel,audi,nein
12000,13490,kleinwagen,2012,automatik,105,polo,40000,1,benzin,volkswagen,nein
12001,26999,limousine,2013,automatik,211,a_klasse,40000,12,benzin,mercedes_benz,nein
12002,29399,cabrio,2010,automatik,245,3er,70000,6,diesel,bmw,nein
12003,22900,limousine,2014,manuell,150,a3,30000,8,diesel,audi,nein
12004,20500,limousine,2010,automatik,184,e_klasse,125000,10,benzin,mercedes_benz,nein
12005,10500,cabrio,2001,automatik,231,3er,150000,4,benzin,bmw,nein
12006,12600,limousine,2012,manuell,140,astra,30000,5,benzin,opel,nein
12007,11900,kombi,2012,manuell,105,passat,150000,4,diesel,volkswagen,nein
12008,24900,kombi,2016,manuell,125,golf,5000,3,benzin,volkswagen,nein
12009,24000,limousine,2012,automatik,170,e_klasse,60000,12,diesel,mercedes_benz,nein
12010,32900,limousine,2012,automatik,306,e_klasse,80000,7,benzin,mercedes_benz,nein
12011,13990,suv,2010,manuell,185,xc_reihe,150000,4,diesel,volvo,nein
12012,15300,coupe,2007,automatik,184,clk,125000,2,benzin,mercedes_benz,nein
12013,14300,kombi,2009,automatik,170,c_klasse,100000,1,diesel,mercedes_benz,nein
12014,33800,limousine,2015,automatik,177,1er,10000,4,benzin,bmw,nein
12015,11200,bus,2012,manuell,140,alhambra,150000,9,diesel,seat,nein
12016,17500,limousine,2014,automatik,150,golf,40000,9,diesel,volkswagen,nein
12017,14400,kombi,2011,automatik,140,passat,150000,2,diesel,volkswagen,nein
12018,32900,limousine,2013,automatik,177,a6,40000,4,diesel,audi,nein
12019,18900,kleinwagen,2015,automatik,192,polo,20000,3,benzin,volkswagen,nein
12020,45500,coupe,1981,manuell,204,911,70000,7,benzin,porsche,nein
12021,15890,kombi,2012,automatik,170,c_klasse,150000,7,diesel,mercedes_benz,nein
12022,34200,limousine,2014,automatik,320,m_reihe,30000,3,benzin,bmw,nein
12023,17880,limousine,2014,manuell,105,beetle,5000,8,benzin,volkswagen,nein
12024,24000,coupe,2008,automatik,240,a5,150000,11,diesel,audi,nein
12025,33499,kombi,2012,automatik,313,a6,125000,4,diesel,audi,nein
12026,12000,limousine,2012,manuell,140,a3,150000,9,diesel,audi,nein
12027,10700,kombi,2012,manuell,140,astra,80000,11,benzin,opel,nein
12028,33777,cabrio,2013,manuell,211,a5,60000,11,benzin,audi,nein
12029,19500,cabrio,2012,manuell,140,golf,60000,5,diesel,volkswagen,nein
12030,11200,suv,2010,manuell,136,kuga,125000,3,diesel,ford,nein
12031,15250,cabrio,2008,automatik,200,a4,125000,6,benzin,audi,nein
12032,24500,suv,2014,manuell,185,sportage,50000,1,diesel,kia,nein
12033,13500,limousine,2007,manuell,150,x_reihe,150000,5,diesel,bmw,nein
12034,19500,limousine,2009,automatik,207,andere,150000,5,diesel,jaguar,nein
12035,23400,cabrio,2006,automatik,245,sl,90000,2,benzin,mercedes_benz,nein
12036,20500,coupe,2009,manuell,170,a5,150000,10,diesel,audi,nein
12037,12500,kombi,2009,manuell,179,a4,125000,6,benzin,audi,nein
12038,39800,cabrio,2012,automatik,333,andere,40000,1,benzin,audi,nein
12039,16490,kombi,2010,automatik,239,a6,150000,2,diesel,audi,nein
12040,28200,suv,2011,automatik,239,touareg,100000,5,diesel,volkswagen,nein
12041,16999,cabrio,2007,automatik,231,3er,150000,6,diesel,bmw,nein
12042,24999,limousine,2014,automatik,184,golf,50000,2,diesel,volkswagen,nein
12043,10500,suv,2011,manuell,110,duster,125000,11,diesel,dacia,nein
12044,25000,cabrio,2007,manuell,295,boxster,90000,1,benzin,porsche,nein
12045,17950,limousine,2010,manuell,143,3er,100000,12,diesel,bmw,nein
12046,15600,suv,2011,manuell,143,clk,150000,1,benzin,mercedes_benz,nein
12047,22990,kombi,2013,automatik,150,a3,50000,3,diesel,audi,nein
12048,11300,bus,2012,manuell,111,berlingo,60000,1,diesel,citroen,nein
12049,11900,limousine,2012,manuell,105,golf,50000,3,benzin,volkswagen,nein
12050,92000,limousine,2013,automatik,400,911,50000,1,benzin,porsche,nein
12051,18699,limousine,2012,manuell,170,golf,90000,2,diesel,volkswagen,nein
12052,20350,cabrio,2007,automatik,250,tt,40000,7,benzin,audi,nein
12053,29900,limousine,2013,automatik,170,e_klasse,10000,9,diesel,mercedes_benz,nein
12054,15600,cabrio,2006,automatik,231,slk,100000,4,benzin,mercedes_benz,nein
12055,29900,kombi,2014,automatik,170,e_klasse,60000,7,diesel,mercedes_benz,nein
12056,18500,limousine,2012,manuell,120,a4,50000,11,benzin,audi,nein
12057,32900,cabrio,2010,automatik,240,a5,70000,5,diesel,audi,nein
12058,22998,limousine,2013,manuell,184,3er,40000,4,diesel,bmw,nein
12059,11500,suv,2004,automatik,218,x_reihe,150000,7,diesel,bmw,nein
12060,29990,kombi,2011,automatik,245,a6,125000,11,diesel,audi,nein
12061,12523,kombi,2010,manuell,105,a4,150000,3,diesel,audi,nein
12062,16300,limousine,2012,automatik,163,3er,150000,6,diesel,bmw,nein
12063,27999,cabrio,2013,automatik,184,z_reihe,50000,4,benzin,bmw,nein
12064,18090,limousine,2013,manuell,122,a_klasse,30000,6,benzin,mercedes_benz,nein
12065,18499,cabrio,2008,automatik,265,z_reihe,100000,6,benzin,bmw,nein
12066,23500,limousine,2006,automatik,387,s_klasse,150000,1,benzin,mercedes_benz,nein
12067,17100,suv,2012,manuell,143,cooper,60000,6,diesel,mini,nein
12068,10750,kombi,2011,manuell,105,passat,125000,1,diesel,volkswagen,nein
12069,10990,limousine,2009,automatik,110,golf,125000,2,diesel,volkswagen,nein
12070,13290,kombi,2009,automatik,177,5er,150000,9,diesel,bmw,nein
12071,12650,limousine,2008,manuell,160,a4,100000,11,benzin,audi,nein
12072,13490,kombi,2007,manuell,170,a4,150000,8,diesel,audi,nein
12073,25200,limousine,2014,manuell,156,c_klasse,20000,4,benzin,mercedes_benz,nein
12074,13650,kombi,2010,manuell,160,a3,80000,11,benzin,audi,nein
12075,13000,suv,2007,automatik,177,x_reihe,150000,10,diesel,bmw,nein
12076,12877,limousine,2010,automatik,177,1er,125000,4,diesel,bmw,nein
12077,24900,cabrio,2008,automatik,387,clk,90000,5,benzin,mercedes_benz,nein
12078,14750,limousine,2011,manuell,265,leon,90000,7,benzin,seat,nein
12079,70000,cabrio,2012,automatik,435,sl,30000,5,benzin,mercedes_benz,nein
12080,37900,cabrio,2012,automatik,265,e_klasse,60000,4,diesel,mercedes_benz,nein
12081,21700,kombi,2014,manuell,140,golf,30000,5,benzin,volkswagen,nein
12082,11900,cabrio,2006,manuell,232,a4,150000,5,diesel,audi,nein
12083,16980,limousine,2010,manuell,226,focus,50000,7,benzin,ford,nein
12084,24699,kombi,2013,manuell,170,passat,50000,1,diesel,volkswagen,nein
12085,14495,limousine,2011,manuell,170,superb,150000,5,diesel,skoda,nein
12086,12770,limousine,2007,manuell,230,golf,125000,5,benzin,volkswagen,nein
12087,36800,kombi,2015,automatik,224,a4,30000,6,benzin,audi,nein
12088,11800,coupe,2008,automatik,299,cc,150000,10,benzin,volkswagen,nein
12089,13500,suv,2006,manuell,190,discovery,150000,1,diesel,land_rover,nein
12090,11990,limousine,1991,manuell,250,andere,150000,6,benzin,audi,nein
12091,14000,bus,2013,manuell,163,vito,150000,5,diesel,mercedes_benz,nein
12092,29600,bus,2010,automatik,179,transporter,80000,10,diesel,volkswagen,nein
12093,14500,limousine,1983,manuell,174,900,150000,1,benzin,saab,nein
12094,14500,coupe,2010,manuell,177,1er,70000,12,benzin,bmw,nein
12095,32900,bus,2011,automatik,224,viano,90000,4,diesel,mercedes_benz,nein
12096,15700,limousine,2007,automatik,286,5er,150000,8,diesel,bmw,nein
12097,16000,suv,2009,manuell,150,tiguan,80000,10,benzin,volkswagen,nein
12098,12000,kombi,2010,manuell,170,a3,125000,6,diesel,audi,nein
12099,16500,coupe,2011,automatik,140,cc,80000,12,diesel,volkswagen,nein
12100,39900,suv,2005,automatik,367,c_klasse,100000,6,benzin,mercedes_benz,nein
12101,15700,limousine,2010,automatik,156,c_klasse,70000,12,benzin,mercedes_benz,nein
12102,11000,limousine,2008,automatik,306,3er,90000,6,benzin,bmw,nein
12103,37800,limousine,2015,manuell,184,q3,10000,4,diesel,audi,nein
12104,26150,suv,2015,manuell,150,kuga,20000,2,diesel,ford,nein
12105,17400,kombi,2005,manuell,344,andere,125000,3,benzin,audi,nein
12106,21900,suv,2011,manuell,143,glk,60000,11,diesel,mercedes_benz,nein
12107,12800,limousine,2009,manuell,170,1er,80000,1,benzin,bmw,nein
12108,13150,limousine,2010,manuell,170,a6,150000,11,diesel,audi,nein
12109,16000,bus,2013,automatik,105,golf,5000,12,benzin,volkswagen,nein
12110,14590,kombi,2011,automatik,163,focus,60000,11,diesel,ford,nein
12111,39900,suv,2011,automatik,245,discovery,40000,2,diesel,land_rover,nein
12112,24000,kombi,2013,automatik,184,c_klasse,60000,5,benzin,mercedes_benz,nein
12113,29900,kombi,2015,automatik,150,golf,20000,2,diesel,volkswagen,nein
12114,15490,kombi,2012,manuell,150,focus,50000,4,benzin,ford,nein
12115,12000,kombi,2008,automatik,177,3er,150000,5,diesel,bmw,nein
12116,17500,limousine,2005,automatik,387,s_klasse,150000,12,lpg,mercedes_benz,nein
12117,17900,coupe,2007,automatik,306,andere,125000,6,benzin,mercedes_benz,nein
12118,38500,cabrio,1983,automatik,204,sl,50000,2,benzin,mercedes_benz,nein
12119,10450,limousine,2007,manuell,218,3er,125000,4,benzin,bmw,nein
12120,23900,suv,2006,automatik,250,andere,100000,11,lpg,toyota,nein
12121,38999,suv,2013,automatik,239,touareg,40000,6,diesel,volkswagen,nein
12122,16500,limousine,2007,automatik,218,x_reihe,100000,3,diesel,bmw,nein
12123,29000,coupe,1957,automatik,220,andere,90000,6,benzin,chevrolet,nein
12124,17000,cabrio,2011,manuell,211,eos,60000,4,benzin,volkswagen,nein
12125,18500,cabrio,2009,manuell,218,1er,60000,6,benzin,bmw,nein
12126,42000,suv,2014,automatik,284,wrangler,40000,1,benzin,jeep,nein
12127,15400,limousine,2013,manuell,140,golf,40000,6,benzin,volkswagen,nein
12128,27000,suv,2014,manuell,150,kuga,5000,2,benzin,ford,nein
12129,38999,kombi,2014,automatik,300,andere,20000,9,benzin,audi,nein
12130,36500,limousine,2015,automatik,170,c_klasse,60000,6,diesel,mercedes_benz,nein
12131,18999,limousine,2011,automatik,170,e_klasse,70000,5,diesel,mercedes_benz,nein
12132,10199,limousine,2012,manuell,125,leon,70000,7,benzin,seat,nein
12133,10799,kombi,2009,manuell,120,a4,150000,5,diesel,audi,nein
12134,10990,limousine,2008,manuell,143,a4,150000,5,diesel,audi,nein
12135,16500,cabrio,2012,manuell,105,golf,40000,9,benzin,volkswagen,nein
12136,145000,coupe,1998,manuell,286,911,50000,2,benzin,porsche,nein
12137,10700,kleinwagen,2011,automatik,179,fabia,90000,2,benzin,skoda,nein
12138,14499,kombi,2012,manuell,105,passat,150000,1,diesel,volkswagen,nein
12139,13100,kombi,2008,automatik,235,5er,150000,5,diesel,bmw,nein
12140,11500,limousine,2012,manuell,160,andere,90000,7,diesel,chevrolet,nein
12141,18900,suv,2008,automatik,174,touareg,150000,6,diesel,volkswagen,nein
12142,26500,cabrio,2013,automatik,143,1er,20000,7,benzin,bmw,nein
12143,12900,cabrio,2005,automatik,163,clk,125000,3,benzin,mercedes_benz,nein
12144,17990,limousine,2010,automatik,184,5er,125000,7,diesel,bmw,nein
12145,18999,bus,2011,manuell,140,alhambra,80000,8,diesel,seat,nein
12146,14900,cabrio,2005,automatik,272,slk,150000,5,benzin,mercedes_benz,nein
12147,14500,cabrio,2008,manuell,300,andere,60000,9,benzin,opel,nein
12148,12000,bus,2008,manuell,175,galaxy,150000,3,diesel,ford,nein
12149,14900,cabrio,2008,automatik,231,3er,150000,1,diesel,bmw,nein
12150,27700,limousine,2013,automatik,156,a_klasse,20000,6,benzin,mercedes_benz,nein
12151,28490,coupe,2011,automatik,306,c_klasse,100000,8,benzin,mercedes_benz,nein
12152,19750,kombi,2014,automatik,110,golf,30000,5,diesel,volkswagen,nein
12153,19650,kombi,2011,automatik,184,5er,125000,11,diesel,bmw,nein
12154,39999,cabrio,2009,automatik,231,sl,50000,4,benzin,mercedes_benz,nein
12155,22900,limousine,2015,manuell,150,leon,30000,8,diesel,seat,nein
12156,12800,kombi,2008,automatik,194,3er,150000,1,diesel,bmw,nein
12157,11950,kombi,2008,automatik,170,e_klasse,150000,3,diesel,mercedes_benz,nein
12158,11980,kombi,2011,automatik,140,golf,150000,7,diesel,volkswagen,nein
12159,44900,limousine,2011,automatik,420,m_reihe,70000,2,benzin,bmw,nein
12160,11900,limousine,2009,automatik,170,passat,150000,7,diesel,volkswagen,nein
12161,34900,suv,2012,automatik,170,q5,80000,4,diesel,audi,nein
12162,16500,coupe,2011,manuell,160,scirocco,100000,6,benzin,volkswagen,nein
12163,11200,kombi,2008,automatik,179,a6,150000,1,diesel,audi,nein
12164,18500,limousine,2010,automatik,170,c_klasse,125000,3,diesel,mercedes_benz,nein
12165,16999,kleinwagen,2013,automatik,200,clio,40000,8,benzin,renault,nein
12166,12300,kombi,2009,manuell,177,5er,150000,4,diesel,bmw,nein
12167,14600,limousine,2010,automatik,239,a6,150000,9,diesel,audi,nein
12168,11650,limousine,2010,manuell,143,1er,125000,1,diesel,bmw,nein
12169,29990,limousine,2014,automatik,170,e_klasse,30000,9,diesel,mercedes_benz,nein
12170,15450,suv,2007,automatik,224,touareg,150000,3,diesel,volkswagen,nein
12171,30000,cabrio,2011,automatik,170,e_klasse,70000,12,diesel,mercedes_benz,nein
12172,58399,suv,2015,automatik,313,andere,10000,6,diesel,audi,nein
12173,15700,bus,2005,manuell,174,transporter,150000,12,diesel,volkswagen,nein
12174,12699,limousine,2009,automatik,232,a8,150000,6,diesel,audi,ja
12175,18900,coupe,2008,manuell,239,a5,150000,9,diesel,audi,nein
12176,11990,limousine,2003,automatik,258,7er,150000,12,diesel,bmw,nein
12177,14950,suv,2009,manuell,177,x_reihe,150000,6,diesel,bmw,nein
12178,23500,cabrio,2007,manuell,272,3er,100000,11,benzin,bmw,nein
12179,22890,kombi,2012,manuell,177,a4,60000,6,diesel,audi,nein
12180,13900,coupe,1984,manuell,136,andere,150000,5,benzin,mercedes_benz,nein
12181,14900,kombi,2007,automatik,180,a6,150000,10,diesel,audi,nein
12182,26975,limousine,2015,manuell,230,golf,30000,2,benzin,volkswagen,nein
12183,11900,cabrio,2014,manuell,105,500,10000,12,benzin,fiat,nein
12184,17900,kleinwagen,2011,automatik,184,cooper,50000,11,benzin,mini,nein
12185,13500,kombi,2005,manuell,200,a4,150000,7,benzin,audi,nein
12186,16700,cabrio,2001,manuell,252,boxster,125000,5,benzin,porsche,nein
